feature 0,feature 1,feature 2,feature 3,feature 4,feature 5,feature 6,feature 7,feature 8,feature 9,feature 10,feature 11,feature 12,feature 13,feature 14,feature 15,feature 16,feature 17,feature 18,feature 19,feature 20,feature 21,feature 22,feature 23,feature 24,feature 25,feature 26,feature 27,feature 28,feature 29,feature 30,feature 31,feature 32,feature 33,feature 34,feature 35,feature 36,feature 37,feature 38,feature 39,feature 40,feature 41,feature 42,feature 43,feature 44,feature 45,feature 46,feature 47,feature 48,y
36.0,1995.5626205808353,1522.4103785413345,528.0037727048743,225.13292880584524,145.6426277596315,116.13028478635482,104.183342702582,88.38537613099015,81.46472276909408,75.73469108073186,71.6571300617067,72.23493193464317,74.92830347727624,67.29451862115484,62.76566150807764,62.55931354726468,1168.007032311396,2134.0844394774786,4414.306640625,3552.978515625,322.998046875,107.666015625,86.1328125,86.1328125,86.1328125,64.599609375,64.599609375,64.599609375,64.599609375,64.599609375,64.599609375,64.599609375,64.599609375,64.599609375,968.994140625,4521.97265625,-375.3215026855469,96.37187957763672,39.305755615234375,48.387611389160156,40.88751983642578,39.24111557006836,29.22514533996582,25.266197204589844,24.008359909057617,22.04920196533203,19.15438461303711,15.220958709716797,kick
24.0,3897.727346166443,2723.739209482117,330.79856761697755,118.8634640492561,82.50168373742598,73.3834392078534,70.95213440918774,63.04590255054299,53.864961927596156,50.64408440281744,57.40669293275056,48.29005428368255,48.369782259988256,49.88270566186705,38.76394125006328,46.614020900827725,523.9375566030233,2488.1785990968356,9388.4765625,6029.296875,193.798828125,129.19921875,86.1328125,64.599609375,64.599609375,64.599609375,64.599609375,64.599609375,64.599609375,64.599609375,64.599609375,64.599609375,43.06640625,43.06640625,64.599609375,5813.96484375,-374.9294128417969,77.8726806640625,45.261497497558594,42.78025817871094,39.15557861328125,35.3047981262207,30.831607818603516,26.498291015625,22.665931701660156,21.05721664428711,18.493322372436523,15.16590690612793,kick
33.0,842.2894969850754,564.5964313745149,215.3372957545698,120.371124322571,97.50532588867476,97.81960200985733,102.29073876136377,68.33557711703673,54.47000091070338,49.705559223166134,55.13327307137577,55.64689213864812,55.46027281561049,43.56185979190515,42.443691132977044,42.30051740619296,1266.645152980187,2501.1669791930112,1464.2578125,452.197265625,172.265625,107.666015625,86.1328125,86.1328125,86.1328125,64.599609375,64.599609375,64.599609375,64.599609375,64.599609375,64.599609375,64.599609375,64.599609375,43.06640625,1270.458984375,5878.564453125,-373.7412414550781,95.8895034790039,46.262351989746094,42.44734573364258,36.29237365722656,30.58926773071289,27.186704635620117,26.3940486907959,22.794286727905273,17.875648498535156,17.21239471435547,14.355361938476562,kick
47.0,2906.4161275944784,1604.8713502320675,402.0197264878858,225.59047022812874,225.5847548208988,174.86391112407458,148.93441840855297,134.1817553221213,114.1353544901021,98.9548762428705,87.99470320266343,80.05545432377262,73.34968911448517,63.03313152031752,57.10874745041463,53.50489958748633,600.0664008899795,1381.1768783598068,5749.365234375,4026.708984375,193.798828125,107.666015625,107.666015625,86.1328125,86.1328125,64.599609375,64.599609375,64.599609375,64.599609375,64.599609375,64.599609375,64.599609375,64.599609375,43.06640625,86.1328125,1658.056640625,-372.7887268066406,94.04084014892578,23.901575088500977,40.45137405395508,49.53908157348633,42.64817428588867,28.704036712646484,26.40682029724121,22.854297637939453,20.396499633789062,23.579612731933594,21.22092628479004,kick
34.0,2355.3956005571904,1760.8333410355153,385.55906339670753,135.96485530031987,104.90069801539786,87.18573787491496,80.14506641058549,78.91154010174678,71.04679012000001,65.78149629530338,63.19734859905618,60.562921050518895,59.287603800762014,63.34142849222704,72.28174486706585,81.16389726647176,185.71011542868024,218.82115373363268,4931.103515625,4198.974609375,193.798828125,107.666015625,86.1328125,86.1328125,64.599609375,64.599609375,64.599609375,64.599609375,64.599609375,64.599609375,64.599609375,64.599609375,64.599609375,86.1328125,129.19921875,150.732421875,-420.86983079974624,79.00596836470152,46.22559607739492,53.8383648948664,43.15671259742648,38.57483306525147,27.959856917007535,25.825275798759744,21.55037972656181,18.212961451084293,14.62845184162733,11.133002385736994,kick
69.0,2784.660023448569,2014.7670601902107,1346.2545476190433,1574.5805290077064,1377.964185531779,1198.1323217886763,1084.8174860279353,1113.2988351416852,930.7414517217009,990.5564702452214,944.6832056468594,776.3530722836844,741.2745455781485,713.9600913544537,803.5898473411397,999.7959465251104,2098.607693650221,3275.0164208191973,5383.30078125,4198.974609375,3122.314453125,3940.576171875,3165.380859375,2734.716796875,2368.65234375,2411.71875,1873.388671875,2282.51953125,2131.787109375,1378.125,1141.259765625,925.927734375,1399.658203125,2497.8515625,4565.0390625,8290.283203125,-163.87490844726562,143.5348358154297,-20.937150955200195,47.36725997924805,11.878312110900879,22.78221321105957,22.822975158691406,20.005109786987305,20.79808807373047,17.68079948425293,13.62093734741211,11.66140365600586,kick
168.0,4413.983768850287,4681.838519055309,4787.017438883831,3430.9785849242635,1690.0139750198778,1092.487916812465,989.85266942303,1153.6956915578971,1343.1446452913478,1409.644542036207,1404.3711505946576,1388.6538749859567,1740.4030165905247,1378.8375567711203,1281.3859737472972,1240.4637140052764,1532.590020956849,2577.4153693444086,8074.951171875,8484.08203125,14039.6484375,9926.806640625,4155.908203125,215.33203125,215.33203125,473.73046875,2347.119140625,2691.650390625,2454.78515625,2045.654296875,3617.578125,2196.38671875,1830.322265625,1399.658203125,2906.982421875,5943.1640625,-238.46087646484375,74.00286102294922,12.816368103027344,58.49896240234375,33.15719223022461,32.02915573120117,11.68344497680664,17.77262306213379,19.095073699951172,21.362184524536133,11.178016662597656,14.878884315490723,kick
53.0,2227.1253254845997,1395.4329336723767,325.51774310186767,390.77352220448535,444.91857838042296,403.41347104179715,301.5429312166882,153.5906662534423,127.361061011966,156.22446824879125,365.09836222686624,347.4491675652844,348.8053081441126,515.1053408362365,675.1652887532638,940.7509341374487,1095.987191569659,2555.418111734713,4995.703125,2067.1875,279.931640625,236.865234375,107.666015625,129.19921875,86.1328125,86.1328125,64.599609375,64.599609375,129.19921875,129.19921875,86.1328125,86.1328125,129.19921875,2519.384765625,1076.66015625,6050.830078125,-311.6083679199219,111.42892456054688,28.12635040283203,49.96858215332031,36.8575553894043,28.69971466064453,25.117839813232422,22.361221313476562,15.084686279296875,14.832841873168945,15.121110916137695,11.842721939086914,kick
151.0,5415.819941206546,4084.7983445752643,2119.3203112196456,1363.034881248272,1175.2686049800845,1184.024058785833,1252.1197380159706,925.8490208410968,712.9823064010154,774.54357837825,516.2591226182778,456.30601665783144,373.36237612807383,370.8547000308092,511.80978069882815,938.1551985190515,1115.7839729407156,1486.3978643562525,9388.4765625,8354.8828125,5878.564453125,3983.642578125,3574.51171875,3531.4453125,3682.177734375,2045.654296875,473.73046875,689.0625,150.732421875,150.732421875,129.19921875,107.666015625,129.19921875,1162.79296875,1851.85546875,2670.1171875,-229.97674560546875,116.40145874023438,-2.9875314235687256,75.04578399658203,22.12922477722168,25.533010482788086,29.16851806640625,13.734016418457031,24.19535255432129,7.8823113441467285,18.224002838134766,15.34334659576416,kick
53.0,4614.89242445866,3430.2421741459407,553.2924004523951,143.36372198123146,115.64554952907943,80.22579553785229,68.50004796006229,66.46537717118791,63.67670203236025,66.8940093194181,71.05897823475783,70.61251554907162,67.91722537547989,66.1114813899025,64.13148186397947,63.61256866495469,1548.0310584646377,2647.0422203345897,10099.072265625,7192.08984375,279.931640625,107.666015625,107.666015625,86.1328125,64.599609375,64.599609375,64.599609375,64.599609375,64.599609375,64.599609375,64.599609375,64.599609375,64.599609375,64.599609375,2217.919921875,6373.828125,-313.99041748046875,113.19600677490234,62.19091033935547,51.603878021240234,34.63745880126953,26.00343894958496,23.482175827026367,18.577651977539062,16.616920471191406,15.260364532470703,13.303709983825684,13.844697952270508,kick
55.0,4494.8861447105855,3355.8899881170178,1287.8558709275994,619.9290380090715,328.2124041415701,237.25421553558866,185.8041050883791,142.85581725527004,128.12927857399933,109.26992257036152,92.77298885658018,77.38980217199733,70.72483707586974,70.06381012006284,66.34394402992018,60.85002219952022,1231.2468851282938,2296.371887421543,9689.94140625,8074.951171875,2174.853515625,129.19921875,86.1328125,64.599609375,64.599609375,64.599609375,64.599609375,64.599609375,64.599609375,64.599609375,64.599609375,64.599609375,64.599609375,64.599609375,1162.79296875,5124.90234375,-284.6861572265625,112.53071594238281,17.304527282714844,6.586203098297119,16.300065994262695,37.662132263183594,25.961727142333984,13.43857192993164,18.759227752685547,25.97698211669922,23.66499137878418,22.415925979614258,kick
695.0,4111.125742924521,3055.2929430081767,439.6935897710225,379.2240911983256,426.47831671523556,397.88383605639234,371.148293736123,358.92317131849023,375.9415031239081,422.6704961797569,897.7676528200045,3528.43135463417,4179.115444238897,4385.00321813965,4442.94874362309,4446.723211946103,4510.314732955982,4573.98251084648,8957.8125,7342.822265625,409.130859375,172.265625,193.798828125,193.798828125,150.732421875,150.732421875,150.732421875,172.265625,1894.921875,6524.560546875,6976.7578125,7105.95703125,7019.82421875,7213.623046875,7364.35546875,7493.5546875,-338.7499694824219,85.35291290283203,15.597797393798828,35.21208190917969,15.48672103881836,9.214795112609863,15.95240306854248,7.436380863189697,9.43520736694336,12.97107219696045,7.386199951171875,10.265195846557617,kick
38.0,2500.7446945439933,1995.428393684614,1575.10586646152,1237.6908704144187,1119.2130922743647,888.6846295854315,642.5838603146339,473.19374164581814,413.331238577652,385.1953234898833,331.5613449534991,274.34927448084983,223.98212865848828,211.70200392642715,178.82089061961588,149.3954919846588,1011.381541854045,1797.2045437168917,6093.896484375,4974.169921875,4177.44140625,3316.11328125,3057.71484375,2196.38671875,1055.126953125,150.732421875,86.1328125,86.1328125,64.599609375,64.599609375,64.599609375,64.599609375,64.599609375,64.599609375,581.396484375,3229.98046875,-285.41375732421875,121.5137939453125,-14.876608848571777,38.68326187133789,29.93610382080078,18.57908058166504,25.962289810180664,25.436067581176758,14.670676231384277,17.211811065673828,18.48358726501465,14.156728744506836,kick
502.0,2306.2238415561587,1609.632220253463,489.2222016370564,398.8918287693305,395.52632449747955,377.3577481437813,350.7146237864338,392.68024468748604,738.738993496377,2825.7521269626914,3616.8248322142344,3553.0644794773953,3616.8713705440405,3787.277206493706,3948.425470772601,4078.5283641725346,4592.450090827914,4740.753314475114,5469.43359375,3746.77734375,258.3984375,236.865234375,236.865234375,236.865234375,236.865234375,236.865234375,430.6640625,5964.697265625,6567.626953125,6416.89453125,6653.759765625,6653.759765625,6675.29296875,6804.4921875,7708.88671875,7859.619140625,-346.9938659667969,81.14480590820312,17.972578048706055,28.893720626831055,16.171512603759766,15.238228797912598,14.020430564880371,5.013545513153076,2.950953483581543,6.03720760345459,7.8355560302734375,7.387418270111084,kick
96.0,5208.597044472648,4749.088425952266,3557.2143459092963,1818.2243488800486,777.6449616801797,590.6738984372579,545.4071979125624,436.160109410152,469.22302003983805,349.5148076100872,583.8797531966386,339.7150630277895,389.91024212340733,383.56716361457904,379.28411263607916,261.6343981796906,1708.6453545409508,3072.744207065989,11649.462890625,11111.1328125,8225.68359375,3531.4453125,1055.126953125,495.263671875,409.130859375,150.732421875,150.732421875,86.1328125,215.33203125,64.599609375,64.599609375,64.599609375,64.599609375,43.06640625,2885.44921875,7773.486328125,-270.05072021484375,116.26573181152344,32.46813201904297,34.687374114990234,11.3223237991333,21.161428451538086,10.277997970581055,4.16971492767334,14.185251235961914,8.078056335449219,2.9842159748077393,10.515679359436035,kick
45.0,3416.8689436015184,2785.7882179027492,890.5871147109185,529.6991089267395,552.2864260341182,415.76240637921836,302.264921898967,243.31775045844984,193.1077584785994,210.74664526550873,212.42413304204103,252.49163158655,190.6414929141601,350.311103343765,336.7462973695193,252.77022506284175,608.1287484571686,1836.8518240068374,7665.8203125,6847.55859375,1701.123046875,839.794921875,839.794921875,301.46484375,64.599609375,64.599609375,64.599609375,64.599609375,64.599609375,64.599609375,43.06640625,43.06640625,43.06640625,21.533203125,43.06640625,3466.845703125,-318.1580810546875,100.06373596191406,23.29736328125,26.30015754699707,13.566561698913574,20.03590202331543,16.156410217285156,11.148126602172852,18.519927978515625,11.733744621276855,10.266012191772461,14.998123168945312,kick
23.0,3448.515547783323,2136.0218316121604,785.4675987810544,339.57432753739306,96.43972156995585,66.91942718311455,62.12808084495592,69.13384164835428,64.45914361578299,66.71557980513177,82.49791002906369,72.69298962397487,78.83006935540449,106.35429432917286,102.50785939310845,132.68323699241716,410.9025246315256,1062.5579486141598,9302.34375,4995.703125,516.796875,279.931640625,150.732421875,86.1328125,64.599609375,64.599609375,64.599609375,64.599609375,64.599609375,43.06640625,64.599609375,86.1328125,64.599609375,43.06640625,64.599609375,689.0625,-344.1454772949219,88.96737670898438,59.63631820678711,46.02011489868164,30.066118240356445,27.61777114868164,18.727087020874023,17.865589141845703,14.645099639892578,12.318556785583496,11.329368591308594,10.11539077758789,kick
64.0,3600.7100928535892,2782.0724624986196,1349.9539945077108,564.4674192025279,334.11900630285135,376.5672587750631,336.53805689217796,343.80460883984074,349.2970794077884,338.4123962546055,330.01910130012516,322.9255716852372,331.41622377432174,314.31588566992536,343.95206214493544,314.52999906968313,1004.8385637017743,2027.62023942652,8677.880859375,6610.693359375,1442.724609375,689.0625,495.263671875,516.796875,452.197265625,473.73046875,473.73046875,473.73046875,452.197265625,473.73046875,473.73046875,452.197265625,473.73046875,430.6640625,753.662109375,3940.576171875,-175.85916137695312,206.4061737060547,52.225345611572266,23.428939819335938,18.879304885864258,12.86602783203125,9.999439239501953,12.38338565826416,4.413437366485596,4.904015064239502,3.0688531398773193,2.879207134246826,kick
59.0,3514.2830971497497,2716.745460500818,1099.3291836674775,514.2068391995723,260.693113887601,241.38173311070128,180.3739252337182,140.60095578414033,122.21546663358039,84.05988572507088,62.36296779230544,41.453821392883114,46.75332711070996,51.402607013791695,47.59768082822315,63.37435949642196,670.3284673846804,1556.9852145405675,9603.80859375,7428.955078125,796.728515625,581.396484375,366.064453125,322.998046875,258.3984375,215.33203125,172.265625,129.19921875,86.1328125,43.06640625,43.06640625,43.06640625,43.06640625,43.06640625,86.1328125,2304.052734375,-310.8524169921875,118.02201080322266,60.11471939086914,35.90715789794922,25.567596435546875,25.440269470214844,18.830636978149414,18.64769172668457,13.217708587646484,12.35911750793457,11.30418586730957,10.599322319030762,kick
24.0,3451.6370384795437,2080.8799875281848,475.27659841552344,503.9496667018976,354.68028357901795,306.88349573910176,275.7070146215259,243.9316053282292,265.71697099882283,360.55024690355674,438.3008288375481,548.9663000476563,538.8789545805316,483.644141114859,453.5272870792337,416.9529665514081,1023.5991709057339,2465.3634501213382,8807.080078125,4586.572265625,624.462890625,732.12890625,409.130859375,344.53125,236.865234375,172.265625,150.732421875,236.865234375,882.861328125,1356.591796875,1270.458984375,1141.259765625,925.927734375,581.396484375,990.52734375,5749.365234375,-257.94036865234375,148.12953186035156,19.11518096923828,3.93884539604187,23.725351333618164,26.91257667541504,19.98259735107422,13.997058868408203,7.404581546783447,9.475397109985352,11.041529655456543,11.865160942077637,kick
62.0,2396.5114649390725,2689.112606269719,2621.096177201192,2317.8332878053047,1879.1583755567021,1284.8656044379222,919.0975695279556,681.0979998452757,685.1686010484116,841.4914835719203,859.1982863020637,912.2784776865736,923.1670249700545,866.701475856782,1105.2157336081955,2019.0714592175702,2691.454454735903,3375.663763712264,4715.771484375,6632.2265625,6869.091796875,6438.427734375,5232.568359375,2885.44921875,258.3984375,150.732421875,129.19921875,150.732421875,150.732421875,129.19921875,129.19921875,107.666015625,107.666015625,4134.375,6610.693359375,8656.34765625,-310.2569580078125,84.73181915283203,17.619365692138672,64.1084976196289,32.41742706298828,23.810070037841797,30.284523010253906,15.767345428466797,25.524072647094727,10.612021446228027,16.73564910888672,11.031604766845703,kick
42.0,1239.4605455712601,970.8701077785136,1234.9184700990004,1495.9438171935108,1351.1358444387752,1342.7642245451668,1406.935043121424,1092.0863284761385,869.2270388989809,871.1802359181779,822.4365428489449,888.2910228573913,881.8728867485546,811.3289209608754,855.8723819895317,650.3409133759435,710.6500336610281,1290.4464732524668,2304.052734375,1722.65625,3079.248046875,4177.44140625,4048.2421875,3919.04296875,3940.576171875,2627.05078125,990.52734375,1012.060546875,645.99609375,645.99609375,495.263671875,409.130859375,387.59765625,366.064453125,344.53125,1141.259765625,-214.04505920410156,155.22132873535156,13.405034065246582,63.98202896118164,25.939899444580078,15.04676628112793,17.77265167236328,14.44154167175293,10.219748497009277,8.370393753051758,11.684150695800781,6.0720953941345215,kick
124.0,2727.3572379303496,2354.463638210091,1974.6114890949898,1997.9454954553203,1384.7909252970398,1370.6285686789706,1596.742143975656,1535.0558179480497,1777.695891849763,1711.4128421522469,1534.7398251677287,1338.3671912995624,1849.8274524135318,1907.0399402187754,1792.2312788940135,2813.9245948960643,3473.017109689605,3838.9041745934665,5447.900390625,5340.234375,5167.96875,5534.033203125,4263.57421875,4198.974609375,4715.771484375,4263.57421875,4672.705078125,4651.171875,4242.041015625,2971.58203125,4780.37109375,4888.037109375,4500.439453125,8484.08203125,9926.806640625,10228.271484375,-205.91668701171875,102.79248809814453,4.64061975479126,69.25177001953125,17.60329818725586,29.33285140991211,17.788785934448242,28.727548599243164,2.5498600006103516,19.526111602783203,14.322611808776855,13.154026985168457,kick
51.0,2421.0974364401873,2010.8062354361439,1052.5817493756092,455.98784286945124,222.02878794582497,167.77630137869514,146.4809118221124,126.16763116309863,118.44209443824683,109.78122276842369,102.28810163140233,99.73478802011405,99.09826470382498,91.88689797403372,87.69007516848039,84.8616162752809,817.9046922348208,1887.0619919039566,4672.705078125,3682.177734375,2196.38671875,366.064453125,150.732421875,107.666015625,107.666015625,107.666015625,86.1328125,86.1328125,86.1328125,86.1328125,86.1328125,86.1328125,86.1328125,86.1328125,236.865234375,3509.912109375,-398.78631591796875,115.48501586914062,44.02873992919922,49.42195129394531,45.00571060180664,38.833335876464844,27.680143356323242,24.25680923461914,17.378135681152344,14.720738410949707,12.76675796508789,11.291929244995117,kick
58.0,2715.062504543908,2322.7867730708085,1974.380107207903,2012.9147699232547,1408.5153617633548,1367.7053512104246,1483.8929042024904,1206.1593471169715,1199.1840400417657,1367.9436871768294,1435.027564138813,1221.0473056685196,1173.403038394482,1271.43507783179,0.0,0.0,0.0,0.0,5490.966796875,5340.234375,5167.96875,5577.099609375,4306.640625,4242.041015625,4500.439453125,2863.916015625,2820.849609375,3962.109375,4543.505859375,3617.578125,3143.84765625,2583.984375,0.0,0.0,0.0,0.0,-314.1086266696307,66.87833552473738,4.47859000005901,58.528992521706236,20.213157175323193,22.168775548834734,22.69908034332795,21.80018329525664,1.6603409267229385,11.692765694817123,10.75634290493634,7.931446004109209,kick
109.0,1318.605670911152,1860.1731551845555,2404.7868325698278,2467.3638738627496,2246.300748326815,2182.9798384497108,2168.9285678495003,1666.8222802956702,1424.7493128254966,1118.1477858758496,1180.3487332152445,1083.1414054614436,1168.000019529658,1347.4219060867415,1505.89945151992,1564.8634131909525,2068.9282420531667,2737.535642228794,2368.65234375,4328.173828125,6373.828125,6481.494140625,5964.697265625,5706.298828125,5555.56640625,4392.7734375,3897.509765625,2347.119140625,2454.78515625,1937.98828125,2217.919921875,2713.18359375,3208.447265625,3316.11328125,4629.638671875,7084.423828125,-211.75856018066406,133.0896453857422,1.5951930284500122,66.06656646728516,19.185001373291016,24.672264099121094,10.4343900680542,10.375458717346191,15.095463752746582,2.0428740978240967,14.533425331115723,9.955697059631348,kick
46.0,1495.3124138617002,1782.5950371701208,1988.627642926449,1748.710501569054,1421.9206953647683,1207.3723170275832,1110.3541181304865,1061.0635682103923,943.4622725568457,1070.982860007719,1041.3990985929615,1117.5901322053103,1187.9768740932916,1281.2606590812152,2780.400581275432,0.0,0.0,0.0,2777.783203125,4285.107421875,4931.103515625,4220.5078125,3552.978515625,2368.65234375,1894.921875,1916.455078125,1528.857421875,1937.98828125,1550.390625,2045.654296875,2282.51953125,2217.919921875,6804.4921875,0.0,0.0,0.0,-296.5339249210791,120.41113695271767,4.153444494915037,49.09123917397965,9.470325674090793,17.793938306580138,7.259278558056497,7.264183855565315,8.699646119029515,-4.917758076109105,7.973764589294187,1.8733316824102966,kick
143.0,518.8111537061221,368.4843819324854,267.1636408682273,199.26107023277243,201.44759447086255,173.98024294838123,149.27711840851697,164.35107635980853,140.62988595108354,125.79610140610512,138.96189119075362,197.9422993110059,205.61332132535148,218.46083850738273,266.4582038105416,274.60253514602266,1159.4742955239267,1897.8305476438045,645.99609375,430.6640625,322.998046875,236.865234375,258.3984375,193.798828125,172.265625,129.19921875,129.19921875,129.19921875,129.19921875,150.732421875,150.732421875,172.265625,150.732421875,150.732421875,839.794921875,3488.37890625,-371.6917419433594,134.66006469726562,76.659423828125,50.85640335083008,44.10055923461914,37.98839569091797,28.624671936035156,22.044939041137695,18.242290496826172,14.82401180267334,11.97590446472168,9.202678680419922,kick
647.0,1364.9317271141524,913.9593451491626,1078.4541727815395,1491.5838050110303,1846.2163521486086,3248.5737408828263,3919.1387107819664,3779.8224292514515,4206.682843296908,5039.097983631578,5256.067886088882,5553.810646193694,5608.604641801798,5280.092226728729,5167.742591738762,5103.457071472505,5377.008901154977,5547.366833054679,2196.38671875,990.52734375,1119.7265625,4392.7734375,5469.43359375,8397.94921875,8914.74609375,8807.080078125,9087.01171875,9840.673828125,9991.40625,10034.47265625,9969.873046875,9625.341796875,9388.4765625,9237.744140625,9496.142578125,9819.140625,-189.19923400878906,70.40077209472656,-34.91200256347656,89.99813842773438,0.4924704134464264,43.577491760253906,4.71841287612915,29.42190933227539,8.717612266540527,9.64085578918457,17.459428787231445,-2.498424768447876,kick
2487.0,288.0536938339228,227.8394264606888,185.46558243820886,155.63069174620318,167.87373002869936,230.42193267790196,298.4923116241405,552.9078982600613,1319.7751490556452,2955.2684645538093,6807.743093010853,12409.848835958403,16080.728509110219,17142.238282775354,17325.10217620158,17317.070238590473,17365.347694737717,17274.936809130857,172.265625,129.19921875,86.1328125,64.599609375,64.599609375,86.1328125,86.1328125,86.1328125,86.1328125,12639.990234375,19056.884765625,20305.810546875,20779.541015625,20779.541015625,20671.875,20585.7421875,20801.07421875,20865.673828125,-429.4888000488281,43.02613067626953,45.09758758544922,28.963802337646484,30.695268630981445,18.10721778869629,22.501588821411133,13.773472785949707,17.75299835205078,12.299776077270508,14.81456470489502,10.878951072692871,kick
100.0,2214.4388917175756,4278.405356130397,4946.203816334214,3471.6841549489077,2438.714250779999,1588.6355453114356,1184.3663798106386,1054.1040024134784,1207.1396740655232,1427.7012041631472,1136.8116653045504,1271.9917613363152,1140.1926106992871,1116.622860288761,1169.986969607404,1113.6272476970548,1030.479009328644,1239.5196991253388,2670.1171875,14341.11328125,14965.576171875,11326.46484375,5749.365234375,3402.24609375,2777.783203125,2540.91796875,2777.783203125,2820.849609375,2454.78515625,2605.517578125,2239.453125,2217.919921875,2368.65234375,2304.052734375,2088.720703125,2411.71875,-190.94320678710938,128.62173461914062,-4.151083946228027,30.47258186340332,44.77656555175781,21.620140075683594,23.71378517150879,20.720754623413086,4.113455295562744,25.478464126586914,3.203728675842285,12.95732593536377,kick
478.0,2266.8363061329956,1956.849746691484,1658.399523756758,1573.133125988056,1856.6119484729238,1897.3087267813416,1889.8103540355019,1849.25322826861,1804.0688101783821,1822.6017195398,1862.9424909141026,1931.1695514445482,1885.5638107789484,2122.7572300886977,2478.624514353087,2390.944743397015,2195.3940409345664,2353.167457206172,4457.373046875,3596.044921875,2928.515625,2756.25,3208.447265625,3316.11328125,3165.380859375,3079.248046875,2928.515625,2885.44921875,3036.181640625,3100.78125,3122.314453125,3316.11328125,3552.978515625,3596.044921875,3337.646484375,3617.578125,-183.56690979003906,191.1653289794922,-45.39797592163086,15.764199256896973,-1.9800955057144165,10.151139259338379,-7.54340124130249,-8.396831512451172,-2.564018964767456,3.7631678581237793,-3.1966681480407715,4.320371627807617,kick
37.0,533.4541414028937,359.20365113244935,202.9821047946163,180.97222022901425,203.89445396309767,197.72999103659862,155.98435838030252,168.30809837267356,175.62557842911696,164.1120597109202,180.6615307025526,198.5279123180858,190.06482694511112,192.74576819015917,196.07571067302405,202.71492485918714,1398.374196500094,2449.268609576766,925.927734375,667.529296875,193.798828125,172.265625,172.265625,150.732421875,129.19921875,129.19921875,129.19921875,129.19921875,107.666015625,107.666015625,86.1328125,86.1328125,86.1328125,86.1328125,1636.5234375,5641.69921875,-298.5453796386719,155.62298583984375,71.79070281982422,33.212032318115234,25.57071876525879,21.997215270996094,18.994388580322266,21.11396026611328,20.129858016967773,16.568275451660156,17.21389389038086,17.258737564086914,kick
44.0,729.0108942198367,558.4347593558922,552.6965505698107,751.740063090969,696.1829021853495,619.2179550315548,829.9951567418452,1295.5049500560008,1110.351360292134,956.9048350277546,797.5519954819673,848.9893081726246,1024.3485592647944,1474.7549914444548,2011.1946439295912,2323.4618621028458,2126.369956849412,2066.049472866983,1399.658203125,624.462890625,366.064453125,538.330078125,193.798828125,150.732421875,215.33203125,1378.125,409.130859375,193.798828125,129.19921875,150.732421875,215.33203125,1270.458984375,4177.44140625,5749.365234375,4694.23828125,4048.2421875,-259.4573974609375,129.3241424560547,26.10735511779785,42.31596755981445,23.480985641479492,26.602651596069336,25.071149826049805,17.918245315551758,17.302085876464844,14.267462730407715,11.50197982788086,11.623262405395508,kick
41.0,2020.763008845371,1567.8106337015488,986.0031690834777,839.5142976444952,520.8856205624318,413.9901797433963,293.61067771985046,186.87160645592837,151.09258218300147,111.75025773378404,83.05504717192072,72.1078171954425,76.50135487233175,71.23302330077551,63.30658259636752,64.60678629314329,1595.846938742981,2932.6704465642924,4242.041015625,3337.646484375,1055.126953125,732.12890625,107.666015625,107.666015625,86.1328125,86.1328125,64.599609375,64.599609375,64.599609375,64.599609375,64.599609375,64.599609375,64.599609375,64.599609375,2411.71875,7342.822265625,-361.50262451171875,102.08558654785156,38.38068389892578,40.18559265136719,32.064029693603516,32.80002975463867,30.124521255493164,29.005048751831055,27.7824764251709,23.16533088684082,18.200275421142578,12.607688903808594,kick
46.0,704.5013480054657,723.8782126676288,595.7934897230768,607.3304689709316,1211.7451280427974,1147.452574288308,1004.3154943168986,831.1235403148046,766.6581263054155,854.9758220550925,1113.7267901546716,1615.6606722878105,2116.9763937071293,2294.3748684102297,1883.1954695752602,2586.786429284495,3131.5280219460483,2919.0946875887967,409.130859375,538.330078125,366.064453125,215.33203125,1119.7265625,559.86328125,236.865234375,107.666015625,129.19921875,150.732421875,258.3984375,1808.7890625,4909.5703125,5770.8984375,3423.779296875,7708.88671875,10206.73828125,8807.080078125,-266.8466796875,111.58391571044922,38.48554229736328,43.54342269897461,23.028364181518555,25.53524398803711,25.599763870239258,19.26997184753418,19.259113311767578,15.714045524597168,12.889796257019043,11.963048934936523,kick
22.0,561.7215023704554,415.6074491038614,214.2071858560559,173.1231655029803,150.9128000222463,141.88905366278624,160.690753816386,207.15000475652204,241.46917166848857,326.6987223811361,381.6603740330166,459.8616775173818,383.80907896856445,333.90177314223024,341.79752089634724,254.81727399082357,556.555858184019,2077.9820829641308,667.529296875,559.86328125,236.865234375,129.19921875,107.666015625,86.1328125,86.1328125,86.1328125,86.1328125,64.599609375,86.1328125,86.1328125,64.599609375,64.599609375,64.599609375,86.1328125,129.19921875,4328.173828125,-380.8664245605469,96.75548553466797,63.71617126464844,47.23871994018555,38.67081832885742,30.194414138793945,24.758705139160156,21.78801155090332,18.664718627929688,15.146702766418457,13.312127113342285,12.992822647094727,kick
